No	Time[sec]	VOLT[V]	CURR[A]
1836	378	3.65	0.00163712
1837	378	3.65	0.00163843
1838	378	3.65	0.00164116
1839	379	3.65	0.00163632
1840	379	3.65	0.00163714
1841	379	3.65	0.00166566
1842	379	3.65	0.0016783
1843	379	3.65	0.00168093
1844	380	3.65	0.00168442
1845	380	3.65	0.0016874
1846	380	3.65	0.0016718
1847	380	3.65	0.00168101
1848	380	3.65	0.00169447
1849	381	3.65	0.00170632
1850	381	3.7	0.00173832
1851	381	3.7	0.00173964
1852	381	3.7	0.00173108
1853	381	3.7	0.00173467
1854	382	3.7	0.00173094
1855	382	3.7	0.001711
1856	382	3.7	0.00172995
1857	382	3.7	0.00173786
1858	382	3.7	0.00174434
1859	383	3.7	0.00173668
1860	383	3.7	0.00174567
1861	383	3.7	0.00173867
1862	383	3.7	0.00172862
1863	384	3.7	0.00177051
1864	384	3.7	0.00177742
1865	384	3.7	0.00177342
1866	384	3.7	0.00176176
1867	384	3.7	0.00175556
1868	385	3.7	0.00177999
1869	385	3.7	0.00178199
1870	385	3.7	0.0017809
1871	385	3.7	0.00175771
1872	385	3.7	0.00168054
1873	386	3.7	0.00171526
1874	386	3.7	0.00182249
1875	386	3.75	0.0018604
1876	386	3.75	0.00186246
1877	386	3.75	0.00186198
1878	387	3.75	0.0018613
1879	387	3.75	0.00186593
1880	387	3.75	0.00186568
1881	387	3.75	0.00186516
1882	387	3.75	0.00186534
1883	388	3.75	0.00186647
1884	388	3.75	0.00187119
1885	388	3.75	0.00187241
1886	388	3.75	0.00187634
1887	388	3.75	0.0018753
1888	389	3.75	0.00187439
1889	389	3.75	0.00187358
1890	389	3.75	0.00187562
1891	389	3.75	0.0018741
1892	389	3.75	0.00187666
1893	390	3.75	0.00187633
1894	390	3.75	0.00186584
1895	390	3.75	0.00186151
1896	390	3.75	0.00187056
1897	390	3.75	0.00186518
1898	391	3.75	0.0018627
1899	391	3.75	0.00185687
1900	391	3.8	0.00188239
1901	391	3.8	0.00189219
1902	392	3.8	0.00189269
1903	392	3.8	0.00189396
1904	392	3.8	0.00189782
1905	392	3.8	0.00189548
1906	392	3.8	0.00189904
1907	393	3.8	0.00189511
1908	393	3.8	0.00189022
1909	393	3.8	0.00189095
1910	393	3.8	0.00188456
1911	393	3.8	0.00187504
1912	394	3.8	0.00187543
1913	394	3.8	0.00187217
1914	394	3.8	0.00184373
1915	394	3.8	0.00182841
1916	394	3.8	0.00178285
1917	395	3.8	0.00171966
1918	395	3.8	0.00181862
1919	395	3.8	0.0018208
1920	395	3.8	0.00181388
1921	395	3.8	0.00181125
1922	396	3.8	0.00179839
1923	396	3.8	0.00177483
1924	396	3.8	0.00175293
1925	396	3.85	0.00174716
1926	396	3.85	0.00173681
1927	397	3.85	0.00172404
1928	397	3.85	0.00170881
1929	397	3.85	0.00174897
1930	397	3.85	0.00173804
1931	397	3.85	0.00173596
1932	398	3.85	0.00174256
1933	398	3.85	0.00175633
1934	398	3.85	0.00175741
1935	398	3.85	0.00175371
1936	398	3.85	0.00171358
1937	399	3.85	0.00173302
1938	399	3.85	0.00174089
1939	399	3.85	0.00174521
1940	399	3.85	0.00175932
1941	400	3.85	0.00175439
1942	400	3.85	0.00174487
1943	400	3.85	0.00145841
1944	400	3.85	0.00161528
1945	400	3.85	0.00160172
1946	401	3.85	0.0016368
1947	401	3.85	0.00166516
1948	401	3.85	0.00172152
1949	401	3.85	0.0017065
1950	401	3.9	0.00173109
1951	402	3.9	0.00172408
1952	402	3.9	0.00174961
1953	402	3.9	0.00170871
1954	402	3.9	0.00170255
1955	402	3.9	0.00175353
1956	403	3.9	0.00180409
1957	403	3.9	0.00172334
1958	403	3.9	0.00179033
1959	403	3.9	0.00172544
1960	403	3.9	0.00172943
1961	404	3.9	0.00179061
1962	404	3.9	0.00177459
1963	404	3.9	0.00168676
1964	404	3.9	0.00176984
1965	405	3.9	0.0017902
1966	405	3.9	0.00179452
1967	405	3.9	0.00179349
1968	405	3.9	0.00176862
1969	405	3.9	0.00172323
1970	406	3.9	0.0017326
1971	406	3.9	0.00182905
1972	406	3.9	0.00183692
1973	406	3.9	0.00183785
1974	406	3.9	0.00184439
1975	407	3.95	0.00187171
1976	407	3.95	0.001869
1977	407	3.95	0.00186689
1978	407	3.95	0.00186375
1979	407	3.95	0.00185996
1980	408	3.95	0.00185353
1981	408	3.95	0.001856
1982	408	3.95	0.00185958
1983	408	3.95	0.00185993
1984	408	3.95	0.00186002
1985	409	3.95	0.00186232
1986	409	3.95	0.00186455
1987	409	3.95	0.00186689
1988	409	3.95	0.00187155
1989	409	3.95	0.00187157
1990	410	3.95	0.00187439
1991	410	3.95	0.00187439
1992	410	3.95	0.00187577
1993	410	3.95	0.00187993
1994	411	3.95	0.00187813
1995	411	3.95	0.00187287
1996	411	3.95	0.00187276
1997	411	3.95	0.00187576
1998	411	3.95	0.00186742
1999	412	3.95	0.00186962
2000	412	4	0.00189048
2001	412	4	0.00188816
2002	412	4	0.001888
2003	412	4	0.00188355
2004	413	4	0.00188331
2005	413	4	0.00187716
2006	413	4	0.00187277
2007	413	4	0.00187138
2008	413	4	0.00187097
2009	414	4	0.00177568
2010	414	4	0.00177158
2011	414	4	0.00177082
2012	414	4	0.00176811
2013	414	4	0.00176827
2014	415	4	0.00176671
2015	415	4	0.0017606
2016	415	4	0.00175524
2017	415	4	0.00175545
2018	415	4	0.00175296
2019	416	4	0.00181001
2020	416	4	0.00182051
2021	416	4	0.00182991
2022	416	4	0.00183636
2023	417	4	0.00184279
2024	417	4	0.00184457
2025	417	4.05	0.00186815
2026	417	4.05	0.00187039
2027	417	4.05	0.00187363
2028	418	4.05	0.00187516
2029	418	4.05	0.00187661
2030	418	4.05	0.00187725
2031	418	4.05	0.00187581
2032	418	4.05	0.00187665
2033	419	4.05	0.00187578
2034	419	4.05	0.00187457
2035	419	4.05	0.00187074
2036	419	4.05	0.00187299
2037	419	4.05	0.00187847
2038	420	4.05	0.00188325
2039	420	4.05	0.00188597
2040	420	4.05	0.00188601
2041	420	4.05	0.00188624
2042	420	4.05	0.00188507
2043	421	4.05	0.00188529
2044	421	4.05	0.0018864
2045	421	4.05	0.00188442
2046	421	4.05	0.00187881
2047	422	4.05	0.00187978
2048	422	4.05	0.00187877
2049	422	4.05	0.00187192
2050	422	4.1	0.00189942
2051	422	4.1	0.00189501
2052	423	4.1	0.00189023
2053	423	4.1	0.0018867
2054	423	4.1	0.00188279
2055	423	4.1	0.00188365
2056	423	4.1	0.00187939
2057	424	4.1	0.00189315
2058	424	4.1	0.00189197
2059	424	4.1	0.00189094
2060	424	4.1	0.00188774
2061	424	4.1	0.00189297
2062	425	4.1	0.00189469
2063	425	4.1	0.00189268
2064	425	4.1	0.00189017
2065	425	4.1	0.00190147
2066	425	4.1	0.00190056
2067	426	4.1	0.00190311
2068	426	4.1	0.00190141
2069	426	4.1	0.00190524
2070	426	4.1	0.00190259
2071	426	4.1	0.00189479
2072	427	4.1	0.00188559
2073	427	4.1	0.00200125
2074	427	4.1	0.00200888
2075	427	4.15	0.00204093
2076	428	4.15	0.0020463
2077	428	4.15	0.00204883
2078	428	4.15	0.00204995
2079	428	4.15	0.0020473
2080	428	4.15	0.00205212
2081	429	4.15	0.00205694
2082	429	4.15	0.0020553
2083	429	4.15	0.00205357
2084	429	4.15	0.00205474
2085	429	4.15	0.00205593
2086	430	4.15	0.00205799
2087	430	4.15	0.0020487
2088	430	4.15	0.00205961
2089	430	4.15	0.00206435
2090	430	4.15	0.00207745
2091	431	4.15	0.00207846
2092	431	4.15	0.0020809
2093	431	4.15	0.00207776
2094	431	4.15	0.00208107
2095	431	4.15	0.00208345
2096	432	4.15	0.00208042
2097	432	4.15	0.00208556
2098	432	4.15	0.00208317
2099	432	4.15	0.00208557
2100	432	4.2	0.00210448
2101	433	4.2	0.00210512
2102	433	4.2	0.0021054
2103	433	4.2	0.00210709
2104	433	4.2	0.00210585
2105	433	4.2	0.0021035
2106	434	4.2	0.00210521
2107	434	4.2	0.00210562
2108	434	4.2	0.00210288
2109	434	4.2	0.00209804
2110	435	4.2	0.0020996
2111	435	4.2	0.00209643
2112	435	4.2	0.00209467
2113	435	4.2	0.00209276
2114	435	4.2	0.00208916
2115	436	4.2	0.00208273
2116	436	4.2	0.00207808
2117	436	4.2	0.00207915
2118	436	4.2	0.00207325
2119	436	4.2	0.00207093
2120	437	4.2	0.00207131
2121	437	4.2	0.00207125
2122	437	4.2	0.00206217
2123	437	4.2	0.00206021
2124	437	4.2	0.00205099
2125	438	4.25	0.00206538
2126	438	4.25	0.00206411
2127	438	4.25	0.00206348
2128	438	4.25	0.00205996
2129	438	4.25	0.0020497
2130	439	4.25	0.00204195
2131	439	4.25	0.00203883
2132	439	4.25	0.00203688
2133	439	4.25	0.00203283
2134	439	4.25	0.00203314
2135	440	4.25	0.00203454
2136	440	4.25	0.00203048
2137	440	4.25	0.00202682
2138	440	4.25	0.00202545
2139	440	4.25	0.00202629
2140	441	4.25	0.00202762
2141	441	4.25	0.00202717
2142	441	4.25	0.00202318
2143	441	4.25	0.00201913
2144	441	4.25	0.0020188
2145	442	4.25	0.00201503
2146	442	4.25	0.00200993
2147	442	4.25	0.00200339
2148	442	4.25	0.00200051
2149	443	4.25	0.00199412
2150	443	4.3	0.00200762
2151	443	4.3	0.00200287
2152	443	4.3	0.00199428
2153	443	4.3	0.00199971
2154	444	4.3	0.00200636
2155	444	4.3	0.00201182
2156	444	4.3	0.00200884
2157	444	4.3	0.00199403
2158	444	4.3	0.00198565
2159	445	4.3	0.00197947
2160	445	4.3	0.00197021
2161	445	4.3	0.00196022
2162	445	4.3	0.0019685
2163	445	4.3	0.00197176
2164	446	4.3	0.00196913
2165	446	4.3	0.00195978
2166	446	4.3	0.00194162
2167	446	4.3	0.00194214
2168	446	4.3	0.00193522
2169	447	4.3	0.00193484
2170	447	4.3	0.00192111
2171	447	4.3	0.00193187
2172	447	4.3	0.00193582
2173	447	4.3	0.00194338
2174	448	4.3	0.00192355
2175	448	4.35	0.00191509
2176	448	4.35	0.0019306
2177	448	4.35	0.00193595
2178	448	4.35	0.00193607
2179	449	4.35	0.00192906
2180	449	4.35	0.00192594
2181	449	4.35	0.00193237
2182	449	4.35	0.00192124
2183	450	4.35	0.00194875
2184	450	4.35	0.0019524
2185	450	4.35	0.00195057
2186	450	4.35	0.00194895
2187	450	4.35	0.00193845
2188	451	4.35	0.00193218
2189	451	4.35	0.00193108
2190	451	4.35	0.00193487
2191	451	4.35	0.00191676
2192	451	4.35	0.00193851
2193	452	4.35	0.00197296
2194	452	4.35	0.00197998
2195	452	4.35	0.00197735
2196	452	4.35	0.00197421
2197	452	4.35	0.00196815
2198	453	4.35	0.00192996
2199	453	4.35	0.0019065
2200	453	4.4	0.00192398
2201	453	4.4	0.00197767
2202	453	4.4	0.00197158
2203	454	4.4	0.00197561
2204	454	4.4	0.00195583
2205	454	4.4	0.00191894
2206	454	4.4	0.00192269
2207	454	4.4	0.00194048
2208	455	4.4	0.00194051
2209	455	4.4	0.00194088
2210	455	4.4	0.0019003
2211	455	4.4	0.0019011
2212	455	4.4	0.00195161
2213	456	4.4	0.00197659
2214	456	4.4	0.0019814
2215	456	4.4	0.00198964
2216	456	4.4	0.00200055
2217	456	4.4	0.002003
2218	457	4.4	0.00200442
2219	457	4.4	0.00200514
2220	457	4.4	0.00200596
2221	457	4.4	0.00200657
2222	457	4.4	0.0020089
2223	458	4.4	0.0020121
2224	458	4.4	0.00201778
2225	458	4.45	0.00204731
2226	458	4.45	0.00205056
2227	458	4.45	0.00205625
2228	459	4.45	0.00205981
2229	459	4.45	0.0020638
2230	459	4.45	0.00206708
2231	459	4.45	0.00206657
2232	460	4.45	0.00206811
2233	460	4.45	0.00207
2234	460	4.45	0.00207027
2235	460	4.45	0.0020672
2236	460	4.45	0.00206888
2237	461	4.45	0.00206508
2238	461	4.45	0.00206085
2239	461	4.45	0.00205778
2240	461	4.45	0.00205518
2241	461	4.45	0.00205456
2242	462	4.45	0.00205335
2243	462	4.45	0.00204952
2244	462	4.45	0.00204776
2245	462	4.45	0.00204079
2246	462	4.45	0.0020355
2247	463	4.45	0.00203062
2248	463	4.45	0.00202291
2249	463	4.45	0.00202171
2250	463	4.5	0.00204078
2251	463	4.5	0.00204336
2252	464	4.5	0.00204356
2253	464	4.5	0.00204341
2254	464	4.5	0.00204263
2255	464	4.5	0.00204254
2256	464	4.5	0.00203614
2257	465	4.5	0.00202928
2258	465	4.5	0.00201982
2259	465	4.5	0.00201512
2260	465	4.5	0.00200897
2261	465	4.5	0.00199464
2262	466	4.5	0.00198738
2263	466	4.5	0.00198127
2264	466	4.5	0.00198089
2265	466	4.5	0.00197648
2266	466	4.5	0.00197189
2267	467	4.5	0.00195711
2268	467	4.5	0.0019596
2269	467	4.5	0.00193637
2270	467	4.5	0.00191817
2271	468	4.5	0.00187947
2272	468	4.5	0.00181125
2273	468	4.5	0.00182872
2274	468	4.5	0.00185983
2275	468	4.55	0.00193999
2276	469	4.55	0.00193705
2277	469	4.55	0.00192902
2278	469	4.55	0.00187535
2279	469	4.55	0.001848
2280	469	4.55	0.00184245
2281	470	4.55	0.0018919
2282	470	4.55	0.0018903
2283	470	4.55	0.00188707
2284	470	4.55	0.00189225
2285	470	4.55	0.00189758
2286	471	4.55	0.00193243
2287	471	4.55	0.00190792
2288	471	4.55	0.00189981
2289	471	4.55	0.00192462
2290	471	4.55	0.00188751
2291	472	4.55	0.00189221
2292	472	4.55	0.00198849
2293	472	4.55	0.0020109
2294	472	4.55	0.0020129
2295	472	4.55	0.00202052
2296	473	4.55	0.00202369
2297	473	4.55	0.00202657
2298	473	4.55	0.00202669
2299	473	4.55	0.00202166
2300	473	4.6	0.00204327
2301	474	4.6	0.00204136
2302	474	4.6	0.00203524
2303	474	4.6	0.00202631
2304	474	4.6	0.00201012
2305	474	4.6	0.00199353
2306	475	4.6	0.00197449
2307	475	4.6	0.00190838
2308	475	4.6	0.00191331
2309	475	4.6	0.00192062
2310	476	4.6	0.00194143
2311	476	4.6	0.00193293
2312	476	4.6	0.00192651
2313	476	4.6	0.00191024
2314	476	4.6	0.00191664
2315	477	4.6	0.00190142
2316	477	4.6	0.00194215
2317	477	4.6	0.00188768
2318	477	4.6	0.00187882
2319	477	4.6	0.00189839
2320	478	4.6	0.00190932
2321	478	4.6	0.00190965
2322	478	4.6	0.00189806
2323	478	4.6	0.00185034
2324	478	4.6	0.00186773
2325	479	4.65	0.0018395
2326	479	4.65	0.00184209
2327	479	4.65	0.00186333
2328	479	4.65	0.00189833
2329	479	4.65	0.0019202
2330	480	4.65	0.00191595
2331	480	4.65	0.00189825
2332	480	4.65	0.00186438
2333	480	4.65	0.00189562
2334	480	4.65	0.00191202
2335	481	4.65	0.0018899
2336	481	4.65	0.00189893
2337	481	4.65	0.00186463
2338	481	4.65	0.0019495
2339	481	4.65	0.00201222
2340	482	4.65	0.00204387
2341	482	4.65	0.00200508
2342	482	4.65	0.00196784
2343	482	4.65	0.00192848
2344	483	4.65	0.00193972
2345	483	4.65	0.0019466
2346	483	4.65	0.00190669
2347	483	4.65	0.00194044
2348	483	4.65	0.00193371
2349	484	4.65	0.00191865
2350	484	4.7	0.00200156
2351	484	4.7	0.00203479
2352	484	4.7	0.00204873
2353	484	4.7	0.00205034
2354	485	4.7	0.00204056
2355	485	4.7	0.00205678
2356	485	4.7	0.00206563
2357	485	4.7	0.00207125
2358	485	4.7	0.00207598
2359	486	4.7	0.00207945
2360	486	4.7	0.00208202
2361	486	4.7	0.00209028
2362	486	4.7	0.00209838
2363	486	4.7	0.00210864
2364	487	4.7	0.00212547
2365	487	4.7	0.00212823
2366	487	4.7	0.00213092
2367	487	4.7	0.00212239
2368	487	4.7	0.00212775
2369	488	4.7	0.00212253
2370	488	4.7	0.00211686
2371	488	4.7	0.0021053
2372	488	4.7	0.00209787
2373	488	4.7	0.00209315
2374	489	4.7	0.00208311
2375	489	4.75	0.00210355
2376	489	4.75	0.00209466
2377	489	4.75	0.00209267
2378	489	4.75	0.002085
2379	490	4.75	0.0020816
2380	490	4.75	0.00207257
2381	490	4.75	0.00206661
2382	490	4.75	0.00204278
2383	491	4.75	0.00202454
2384	491	4.75	0.00202026
2385	491	4.75	0.00199775
2386	491	4.75	0.00194651
2387	491	4.75	0.00200597
2388	492	4.75	0.00208985
2389	492	4.75	0.00210625
2390	492	4.75	0.00211483
2391	492	4.75	0.00212244
2392	492	4.75	0.0021311
2393	493	4.75	0.00213455
2394	493	4.75	0.0021257
2395	493	4.75	0.00212742
2396	493	4.75	0.00212535
2397	493	4.75	0.00212927
2398	494	4.75	0.00213368
2399	494	4.75	0.00213584
2400	494	4.8	0.00215922
2401	494	4.8	0.00213888
2402	494	4.8	0.00213656
2403	495	4.8	0.00215314
2404	495	4.8	0.00212758
2405	495	4.8	0.00215561
2406	495	4.8	0.00216389
2407	495	4.8	0.00217191
2408	496	4.8	0.00218223
2409	496	4.8	0.00218251
2410	496	4.8	0.00218595
2411	496	4.8	0.00218047
2412	496	4.8	0.00217805
2413	497	4.8	0.00217207
2414	497	4.8	0.00217557
2415	497	4.8	0.00218096
2416	497	4.8	0.0021843
2417	497	4.8	0.00217777
2418	498	4.8	0.00217871
2419	498	4.8	0.00216821
2420	498	4.8	0.00211107
2421	498	4.8	0.00210785
2422	498	4.8	0.0021128
2423	499	4.8	0.00209872
2424	499	4.8	0.00209167
2425	499	4.85	0.00213811
2426	499	4.85	0.00211374
2427	500	4.85	0.00212018
2428	500	4.85	0.002114
2429	500	4.85	0.00213268
2430	500	4.85	0.00214414
2431	500	4.85	0.00213288
2432	501	4.85	0.00213022
2433	501	4.85	0.00213683
2434	501	4.85	0.00213041
2435	501	4.85	0.00212007
2436	501	4.85	0.00212231
2437	502	4.85	0.00210072
2438	502	4.85	0.00210361
2439	502	4.85	0.00209764
2440	502	4.85	0.0020677
2441	502	4.85	0.00202267
2442	503	4.85	0.00205256
2443	503	4.85	0.00201476
2444	503	4.85	0.00203621
2445	503	4.85	0.00208279
2446	503	4.85	0.00205668
2447	504	4.85	0.00213786
2448	504	4.85	0.00211364
2449	504	4.85	0.00213311
2450	504	4.9	0.00215313
2451	504	4.9	0.0021619
2452	505	4.9	0.00215045
2453	505	4.9	0.00214991
2454	505	4.9	0.00306937
2455	505	4.9	0.00307849
2456	505	4.9	0.00307938
2457	506	4.9	0.00307942
2458	506	4.9	0.0030816
2459	506	4.9	0.00308487
2460	506	4.9	0.00308773
2461	506	4.9	0.00308743
2462	507	4.9	0.00308679
2463	507	4.9	0.00308687
2464	507	4.9	0.00308574
2465	507	4.9	0.00308629
2466	507	4.9	0.0030859
2467	508	4.9	0.0030853
2468	508	4.9	0.00308739
2469	508	4.9	0.00308595
2470	508	4.9	0.00308671
2471	509	4.9	0.00308496
2472	509	4.9	0.003088
2473	509	4.9	0.00308821
2474	509	4.9	0.00308678
2475	509	4.95	0.00311733
2476	510	4.95	0.00311449
2477	510	4.95	0.00311164
2478	510	4.95	0.00311117
2479	510	4.95	0.00311121
2480	510	4.95	0.00310828
2481	511	4.95	0.00310353
2482	511	4.95	0.00310048
2483	511	4.95	0.00309305
2484	511	4.95	0.0030914
2485	511	4.95	0.00308626
2486	512	4.95	0.00308104
2487	512	4.95	0.00307492
2488	512	4.95	0.00307322
2489	512	4.95	0.00306715
2490	512	4.95	0.00307376
2491	513	4.95	0.00308481
2492	513	4.95	0.00308715
2493	513	4.95	0.00308924
2494	513	4.95	0.00309018
2495	513	4.95	0.00309355
2496	514	4.95	0.00309013
2497	514	4.95	0.00308351
2498	514	4.95	0.00307031
2499	514	4.95	0.00305918
2500	514	5	0.00313886
2501	515	5	0.00314945
2502	515	5	0.00315235
2503	515	5	0.00315777
2504	515	5	0.00316276
2505	515	5	0.00316771
2506	516	5	0.00316721
2507	516	5	0.00317107
2508	516	5	0.00317439
2509	516	5	0.00318026
2510	517	5	0.00317796
2511	517	5	0.00318128
2512	517	5	0.00318195
2513	517	5	0.00318646
2514	517	5	0.00324
2515	518	5	0.00324595
2516	518	5	0.00324995
2517	518	5	0.00324962
2518	518	5	0.00324921
2519	518	5	0.0032516
2520	519	5	0.00325407
2521	519	5	0.00325608
2522	519	5	0.00325756
2523	519	5	0.00325966
2524	519	5	0.00326069
2525	520	4.95	0.00322992
2526	520	4.95	0.00322801
2527	520	4.95	0.00322953
2528	520	4.95	0.00323009
2529	521	4.95	0.0032333
2530	521	4.95	0.00323271
2531	521	4.95	0.00323561
2532	521	4.95	0.00325164
2533	521	4.95	0.00325933
2534	522	4.95	0.00326258
2535	522	4.95	0.00326727
2536	522	4.95	0.00327081
2537	522	4.95	0.00327394
2538	522	4.95	0.00327414
2539	523	4.95	0.00327523
2540	523	4.95	0.00327555
2541	523	4.95	0.00327496
2542	523	4.95	0.00327877
2543	523	4.95	0.00327873
2544	524	4.95	0.00328184
2545	524	4.95	0.00327962
2546	524	4.95	0.0032802
2547	524	4.95	0.00328379
2548	524	4.95	0.00328553
2549	525	4.95	0.00328478
2550	525	4.9	0.00325189
2551	525	4.9	0.00325198
2552	525	4.9	0.00324865
2553	525	4.9	0.00324779
2554	526	4.9	0.00325045
2555	526	4.9	0.00325037
2556	526	4.9	0.00324845
2557	526	4.9	0.00324845
2558	526	4.9	0.00325019
2559	527	4.9	0.00325059
2560	527	4.9	0.00325048
2561	527	4.9	0.00325068
2562	527	4.9	0.00325038
2563	528	4.9	0.0032534
2564	528	4.9	0.00325518
2565	528	4.9	0.00325828
2566	528	4.9	0.00325706
2567	528	4.9	0.0032543
2568	529	4.9	0.00325594
2569	529	4.9	0.00325513
2570	529	4.9	0.00325696
2571	529	4.9	0.00325641
2572	529	4.9	0.00325787
2573	530	4.9	0.00325893
2574	530	4.9	0.00326017
2575	530	4.85	0.00322684
2576	530	4.85	0.00322688
2577	530	4.85	0.00322667
2578	531	4.85	0.00322835
2579	531	4.85	0.00322396
2580	531	4.85	0.00322134
2581	531	4.85	0.00322303
2582	531	4.85	0.00322551
2583	532	4.85	0.00322833
2584	532	4.85	0.0032315
2585	532	4.85	0.00323445
2586	532	4.85	0.00323252
2587	532	4.85	0.00323499
2588	533	4.85	0.00323335
2589	533	4.85	0.003236
2590	533	4.85	0.00323474
2591	533	4.85	0.00323568
2592	534	4.85	0.00323831
2593	534	4.85	0.00323853
2594	534	4.85	0.00323641
2595	534	4.85	0.00323618
2596	534	4.85	0.00323493
2597	535	4.85	0.00323457
2598	535	4.85	0.00323454
2599	535	4.85	0.00323649
2600	535	4.8	0.00320052
2601	535	4.8	0.00320093
2602	536	4.8	0.00320287
2603	536	4.8	0.00320185
2604	536	4.8	0.00320057
2605	536	4.8	0.00320074
2606	536	4.8	0.00319906
2607	537	4.8	0.00319992
2608	537	4.8	0.00320573
2609	537	4.8	0.00320799
2610	537	4.8	0.00320797
2611	537	4.8	0.00320812
2612	538	4.8	0.00320536
2613	538	4.8	0.00320623
2614	538	4.8	0.00320427
2615	538	4.8	0.00320324
2616	538	4.8	0.00320373
2617	539	4.8	0.00320147
2618	539	4.8	0.00320118
2619	539	4.8	0.00320079
2620	539	4.8	0.0032011
2621	539	4.8	0.00319832
2622	540	4.8	0.00319521
2623	540	4.8	0.00319672
2624	540	4.8	0.00319098
2625	540	4.75	0.00315779
2626	540	4.75	0.00315469
2627	541	4.75	0.00314958
2628	541	4.75	0.00314647
2629	541	4.75	0.00314368
2630	541	4.75	0.0031426
2631	542	4.75	0.00314193
2632	542	4.75	0.00313906
2633	542	4.75	0.00314122
2634	542	4.75	0.00314347
2635	542	4.75	0.00314714
2636	543	4.75	0.00315117
2637	543	4.75	0.00315417
2638	543	4.75	0.00315715
2639	543	4.75	0.00315949
2640	543	4.75	0.00316478
2641	544	4.75	0.00316101
2642	544	4.75	0.00316251
2643	544	4.75	0.00316141
2644	544	4.75	0.00316367
2645	544	4.75	0.00316174
2646	545	4.75	0.00316302
2647	545	4.75	0.00316194
2648	545	4.75	0.00316356
2649	545	4.75	0.00316297
2650	545	4.7	0.00312867
2651	546	4.7	0.00312893
2652	546	4.7	0.00312956
2653	546	4.7	0.00312467
2654	546	4.7	0.00312426
2655	546	4.7	0.0031224
2656	547	4.7	0.00312216
2657	547	4.7	0.00312251
2658	547	4.7	0.00312296
2659	547	4.7	0.00312354
2660	548	4.7	0.0031226
2661	548	4.7	0.00311909
2662	548	4.7	0.00312007
2663	548	4.7	0.00311941
2664	548	4.7	0.00311917
2665	549	4.7	0.00311798
2666	549	4.7	0.00311692
2667	549	4.7	0.00312
2668	549	4.7	0.00312171
2669	549	4.7	0.00312137
2670	550	4.7	0.00312076
2671	550	4.7	0.0031198
2672	550	4.7	0.00311948
2673	550	4.7	0.00311843
2674	550	4.7	0.00311893
2675	551	4.65	0.00308468
2676	551	4.65	0.0030842
2677	551	4.65	0.00308294
2678	551	4.65	0.00308217
2679	551	4.65	0.00308047
2680	552	4.65	0.00307977
2681	552	4.65	0.0030785
2682	552	4.65	0.00307701
2683	552	4.65	0.00307307
2684	552	4.65	0.0030781
2685	553	4.65	0.00307814
2686	553	4.65	0.00307822
2687	553	4.65	0.00307959
2688	553	4.65	0.00308082
2689	554	4.65	0.0030772
2690	554	4.65	0.00307616
2691	554	4.65	0.00307328
2692	554	4.65	0.00306994
2693	554	4.65	0.00306699
2694	555	4.65	0.00306669
2695	555	4.65	0.00306528
2696	555	4.65	0.00306713
2697	555	4.65	0.0030656
2698	555	4.65	0.00306636
2699	556	4.65	0.00306651
2700	556	4.6	0.00303321
2701	556	4.6	0.00302973
2702	556	4.6	0.00302994
2703	556	4.6	0.00302884
2704	557	4.6	0.0030284
2705	557	4.6	0.00302611
2706	557	4.6	0.00302636
2707	557	4.6	0.00302575
2708	557	4.6	0.00302258
2709	558	4.6	0.00302088
2710	558	4.6	0.00302078
2711	558	4.6	0.0030175
2712	558	4.6	0.00301657
2713	559	4.6	0.00301079
2714	559	4.6	0.00300725
2715	559	4.6	0.00300489
2716	559	4.6	0.00300369
2717	559	4.6	0.00299953
2718	560	4.6	0.00299516
2719	560	4.6	0.00298411
2720	560	4.6	0.00298274
2721	560	4.6	0.00297306
2722	560	4.6	0.00296774
2723	561	4.6	0.00296001
2724	561	4.6	0.00295797
2725	561	4.55	0.00292514
2726	561	4.55	0.00291941
2727	561	4.55	0.00291273
2728	562	4.55	0.00290669
2729	562	4.55	0.00290695
2730	562	4.55	0.00290807
2731	562	4.55	0.00290523
2732	562	4.55	0.00289667
2733	563	4.55	0.00289663
2734	563	4.55	0.00288535
2735	563	4.55	0.0028691
2736	563	4.55	0.00285972
2737	563	4.55	0.00286401
2738	564	4.55	0.00286669
2739	564	4.55	0.00287328
2740	564	4.55	0.00287531
2741	564	4.55	0.00287826
2742	564	4.55	0.00288334
2743	565	4.55	0.0028799
2744	565	4.55	0.002883
2745	565	4.55	0.00288709
2746	565	4.55	0.0028875
2747	565	4.55	0.00289074
2748	566	4.55	0.00289632
2749	566	4.55	0.00290415
2750	566	4.5	0.00287504
2751	566	4.5	0.00287884
2752	567	4.5	0.00288251
2753	567	4.5	0.00288502
2754	567	4.5	0.00288541
2755	567	4.5	0.00288642
2756	567	4.5	0.00288511
2757	568	4.5	0.00289075
2758	568	4.5	0.00289329
2759	568	4.5	0.00289976
2760	568	4.5	0.00290217
2761	568	4.5	0.00290673
2762	569	4.5	0.00290997
2763	569	4.5	0.00290998
2764	569	4.5	0.00291169
2765	569	4.5	0.00291224
2766	569	4.5	0.00291317
2767	570	4.5	0.00291044
2768	570	4.5	0.00291043
2769	570	4.5	0.00291409
2770	570	4.5	0.00291331
2771	570	4.5	0.00291725
2772	571	4.5	0.00291858
2773	571	4.5	0.00291703
2774	571	4.5	0.00291578
