No	Time[sec]	VOLT[V]	CURR[A]
4508	923	4.5	0.00251695
4509	923	4.5	0.00252628
4510	923	4.5	0.00250837
4511	924	4.5	0.00250912
4512	924	4.5	0.00250832
4513	924	4.5	0.0025175
4514	924	4.5	0.00252096
4515	924	4.5	0.00251996
4516	925	4.5	0.00250947
4517	925	4.5	0.00249689
4518	925	4.5	0.00248831
4519	925	4.5	0.00249173
4520	926	4.5	0.00249236
4521	926	4.5	0.00251359
4522	926	4.5	0.00251084
4523	926	4.5	0.00250243
4524	926	4.5	0.00249951
4525	927	4.5	0.00252543
4526	927	4.5	0.00261687
4527	927	4.5	0.00262735
4528	927	4.5	0.00262575
4529	927	4.5	0.00262319
4530	928	4.5	0.00262192
4531	928	4.5	0.00261921
4532	928	4.5	0.00260525
4533	928	4.5	0.00259711
4534	928	4.5	0.00259182
4535	929	4.5	0.0025876
4536	929	4.5	0.00258546
4537	929	4.5	0.00257863
4538	929	4.5	0.00248496
4539	929	4.5	0.00250758
4540	930	4.5	0.00250874
4541	930	4.5	0.0025143
4542	930	4.5	0.00251185
4543	930	4.5	0.002516
4544	930	4.5	0.00251521
4545	931	4.5	0.00251758
4546	931	4.5	0.00252211
4547	931	4.5	0.00251369
4548	931	4.5	0.00250793
4549	931	4.5	0.00251905
4550	932	4.55	0.00254748
4551	932	4.55	0.0025553
4552	932	4.55	0.00255624
4553	932	4.55	0.00255512
4554	932	4.55	0.00255334
4555	933	4.55	0.00255273
4556	933	4.55	0.00254548
4557	933	4.55	0.00254215
4558	933	4.55	0.00254466
4559	934	4.55	0.0025455
4560	934	4.55	0.00254028
4561	934	4.55	0.00253889
4562	934	4.55	0.00253574
4563	934	4.55	0.00257399
4564	935	4.55	0.00257762
4565	935	4.55	0.0025922
4566	935	4.55	0.00259808
4567	935	4.55	0.0025957
4568	935	4.55	0.00258159
4569	936	4.55	0.00257864
4570	936	4.55	0.0025845
4571	936	4.55	0.00257381
4572	936	4.55	0.0025947
4573	936	4.55	0.00260152
4574	937	4.55	0.00260117
4575	937	4.55	0.00260318
4576	937	4.55	0.00260051
4577	937	4.55	0.00260349
4578	937	4.55	0.00265988
4579	938	4.55	0.00266588
4580	938	4.55	0.00266184
4581	938	4.55	0.00266484
4582	938	4.55	0.00266066
4583	938	4.55	0.00265701
4584	939	4.55	0.0026418
4585	939	4.55	0.00263459
4586	939	4.55	0.00263381
4587	939	4.55	0.00263278
4588	939	4.55	0.00261994
4589	940	4.55	0.00256161
4590	940	4.55	0.00255788
4591	940	4.55	0.00255984
4592	940	4.55	0.00256537
4593	940	4.55	0.00255987
4594	941	4.55	0.00256175
4595	941	4.55	0.0025669
4596	941	4.55	0.0025708
4597	941	4.55	0.00256395
4598	942	4.55	0.00256594
4599	942	4.55	0.00256094
4600	942	4.6	0.00259419
4601	942	4.6	0.00259756
4602	942	4.6	0.00258995
4603	943	4.6	0.00258176
4604	943	4.6	0.00259347
4605	943	4.6	0.00259266
4606	943	4.6	0.00260516
4607	943	4.6	0.00259827
4608	944	4.6	0.00259028
4609	944	4.6	0.00258544
4610	944	4.6	0.00258665
4611	944	4.6	0.00258649
4612	944	4.6	0.00258665
4613	945	4.6	0.00258621
4614	945	4.6	0.00259147
4615	945	4.6	0.00259103
4616	945	4.6	0.00258953
4617	945	4.6	0.00258657
4618	946	4.6	0.00258913
4619	946	4.6	0.00258738
4620	946	4.6	0.0025881
4621	946	4.6	0.00258744
4622	946	4.6	0.00258593
4623	947	4.6	0.00258847
4624	947	4.6	0.00258689
4625	947	4.6	0.00258097
4626	947	4.6	0.00257757
4627	947	4.6	0.00257727
4628	948	4.6	0.00257997
4629	948	4.6	0.00257493
4630	948	4.6	0.00258228
4631	948	4.6	0.00259011
4632	949	4.6	0.00259297
4633	949	4.6	0.00259093
4634	949	4.6	0.00259294
4635	949	4.6	0.00259581
4636	949	4.6	0.00259112
4637	950	4.6	0.00259205
4638	950	4.6	0.00259805
4639	950	4.6	0.00259949
4640	950	4.6	0.00260048
4641	950	4.6	0.00259853
4642	951	4.6	0.00259533
4643	951	4.6	0.00259624
4644	951	4.6	0.0025956
4645	951	4.6	0.00259965
4646	951	4.6	0.00259956
4647	952	4.6	0.00259681
4648	952	4.6	0.00259786
4649	952	4.6	0.00259836
4650	952	4.65	0.00262743
4651	952	4.65	0.00262447
4652	953	4.65	0.00262373
4653	953	4.65	0.0026212
4654	953	4.65	0.0026264
4655	953	4.65	0.0026233
4656	953	4.65	0.0026271
4657	954	4.65	0.00263183
4658	954	4.65	0.00263205
4659	954	4.65	0.00263503
4660	954	4.65	0.00263297
4661	955	4.65	0.00263429
4662	955	4.65	0.00263373
4663	955	4.65	0.00263418
4664	955	4.65	0.00263029
4665	955	4.65	0.00262828
4666	956	4.65	0.00262629
4667	956	4.65	0.00262329
4668	956	4.65	0.00262173
4669	956	4.65	0.0026221
4670	956	4.65	0.00262641
4671	957	4.65	0.00262761
4672	957	4.65	0.00262832
4673	957	4.65	0.00263112
4674	957	4.65	0.00263283
4675	957	4.65	0.00264153
4676	958	4.65	0.00269727
4677	958	4.65	0.00273699
4678	958	4.65	0.00273567
4679	958	4.65	0.00273471
4680	958	4.65	0.00273385
4681	959	4.65	0.00273277
4682	959	4.65	0.00273423
4683	959	4.65	0.00273052
4684	959	4.65	0.00272926
4685	959	4.65	0.00272743
4686	960	4.65	0.00272611
4687	960	4.65	0.00272742
4688	960	4.65	0.00272438
4689	960	4.65	0.00272068
4690	961	4.65	0.00271277
4691	961	4.65	0.00272903
4692	961	4.65	0.00272514
4693	961	4.65	0.00272521
4694	961	4.65	0.00272301
4695	962	4.65	0.00272023
4696	962	4.65	0.00272021
4697	962	4.65	0.00271986
4698	962	4.65	0.0027184
4699	962	4.65	0.0027175
4700	963	4.7	0.0027483
4701	963	4.7	0.00266172
4702	963	4.7	0.00266887
4703	963	4.7	0.00268091
4704	963	4.7	0.00268393
4705	964	4.7	0.0026734
4706	964	4.7	0.00267697
4707	964	4.7	0.00268297
4708	964	4.7	0.00268134
4709	964	4.7	0.00267323
4710	965	4.7	0.00266187
4711	965	4.7	0.00265919
4712	965	4.7	0.00265844
4713	965	4.7	0.00265431
4714	966	4.7	0.00265563
4715	966	4.7	0.00265339
4716	966	4.7	0.00264721
4717	966	4.7	0.00265358
4718	966	4.7	0.00265535
4719	967	4.7	0.00266448
4720	967	4.7	0.00266368
4721	967	4.7	0.00266006
4722	967	4.7	0.00265736
4723	967	4.7	0.00265245
4724	968	4.7	0.00265054
4725	968	4.7	0.00265463
4726	968	4.7	0.00265655
4727	968	4.7	0.00265566
4728	968	4.7	0.00265068
4729	969	4.7	0.00264599
4730	969	4.7	0.00264278
4731	969	4.7	0.00263991
4732	969	4.7	0.00264492
4733	969	4.7	0.00263778
4734	970	4.7	0.00263702
4735	970	4.7	0.00264003
4736	970	4.7	0.00264167
4737	970	4.7	0.00263213
4738	970	4.7	0.00262915
4739	971	4.7	0.00263294
4740	971	4.7	0.00264767
4741	971	4.7	0.00264775
4742	971	4.7	0.00265445
4743	972	4.7	0.00265031
4744	972	4.7	0.0026666
4745	972	4.7	0.00268386
4746	972	4.7	0.00269332
4747	972	4.7	0.00269888
4748	973	4.7	0.00269505
4749	973	4.7	0.00268313
4750	973	4.75	0.00271247
4751	973	4.75	0.00271061
4752	973	4.75	0.0027168
4753	974	4.75	0.00271113
4754	974	4.75	0.00270175
4755	974	4.75	0.00270023
4756	974	4.75	0.00272762
4757	974	4.75	0.00271123
4758	975	4.75	0.00270489
4759	975	4.75	0.00270848
4760	975	4.75	0.00271071
4761	975	4.75	0.00271179
4762	975	4.75	0.00271255
4763	976	4.75	0.00271803
4764	976	4.75	0.00271104
4765	976	4.75	0.00271084
4766	976	4.75	0.00270815
4767	976	4.75	0.00270133
4768	977	4.75	0.00269891
4769	977	4.75	0.00269939
4770	977	4.75	0.00270202
4771	977	4.75	0.00271664
4772	978	4.75	0.00272674
4773	978	4.75	0.00274437
4774	978	4.75	0.00274444
4775	978	4.75	0.00274184
4776	978	4.75	0.00273912
4777	979	4.75	0.0027418
4778	979	4.75	0.00274382
4779	979	4.75	0.00274468
4780	979	4.75	0.00276024
4781	979	4.75	0.00276344
4782	980	4.75	0.00276159
4783	980	4.75	0.00276346
4784	980	4.75	0.00276213
4785	980	4.75	0.0027601
4786	980	4.75	0.00276211
4787	981	4.75	0.00275909
4788	981	4.75	0.00276423
4789	981	4.75	0.00277381
4790	981	4.75	0.0027985
4791	981	4.75	0.00279547
4792	982	4.75	0.00279263
4793	982	4.75	0.00278346
4794	982	4.75	0.00278009
4795	982	4.75	0.00278006
4796	982	4.75	0.00277787
4797	983	4.75	0.00280033
4798	983	4.75	0.00278893
4799	983	4.75	0.00277794
4800	983	4.8	0.00279935
4801	983	4.8	0.00278984
4802	984	4.8	0.00271749
4803	984	4.8	0.00272363
4804	984	4.8	0.00271908
4805	984	4.8	0.00271838
4806	985	4.8	0.00272075
4807	985	4.8	0.00274048
4808	985	4.8	0.00274419
4809	985	4.8	0.00273407
4810	985	4.8	0.0027391
4811	986	4.8	0.0027334
4812	986	4.8	0.00274311
4813	986	4.8	0.00273387
4814	986	4.8	0.00272538
4815	986	4.8	0.00273122
4816	987	4.8	0.00272555
4817	987	4.8	0.00273844
4818	987	4.8	0.0027439
4819	987	4.8	0.00281828
4820	987	4.8	0.00280538
4821	988	4.8	0.00278458
4822	988	4.8	0.00279075
4823	988	4.8	0.00271664
4824	988	4.8	0.00271712
4825	988	4.8	0.00272586
4826	989	4.8	0.00272518
4827	989	4.8	0.00273193
4828	989	4.8	0.00274101
4829	989	4.8	0.00274548
4830	989	4.8	0.00274281
4831	990	4.8	0.00274375
4832	990	4.8	0.00274311
4833	990	4.8	0.00274116
4834	990	4.8	0.00273922
4835	990	4.8	0.00273455
4836	991	4.8	0.00273896
4837	991	4.8	0.00276349
4838	991	4.8	0.00277804
4839	991	4.8	0.0028187
4840	991	4.8	0.00281431
4841	992	4.8	0.00274273
4842	992	4.8	0.00275003
4843	992	4.8	0.00275585
4844	992	4.8	0.00280562
4845	993	4.8	0.00278897
4846	993	4.8	0.00273805
4847	993	4.8	0.0027346
4848	993	4.8	0.00273454
4849	993	4.8	0.00273748
4850	994	4.85	0.00280245
4851	994	4.85	0.00277855
4852	994	4.85	0.00276577
4853	994	4.85	0.00276792
4854	994	4.85	0.00276339
4855	995	4.85	0.00276569
4856	995	4.85	0.00276781
4857	995	4.85	0.00276286
4858	995	4.85	0.00276376
4859	995	4.85	0.00276085
4860	996	4.85	0.00276736
4861	996	4.85	0.00276421
4862	996	4.85	0.00276557
4863	996	4.85	0.00276585
4864	996	4.85	0.0027576
4865	997	4.85	0.00275619
4866	997	4.85	0.00276345
4867	997	4.85	0.00274144
4868	997	4.85	0.00274254
4869	997	4.85	0.00274093
4870	998	4.85	0.0027414
4871	998	4.85	0.00274535
4872	998	4.85	0.00274974
4873	998	4.85	0.00275274
4874	998	4.85	0.00275414
4875	999	4.85	0.00275761
4876	999	4.85	0.00277857
4877	999	4.85	0.00277735
4878	999	4.85	0.00277872
4879	1000	4.85	0.00277606
4880	1000	4.85	0.00277812
4881	1000	4.85	0.00277913
4882	1000	4.85	0.00278258
4883	1000	4.85	0.00278492
4884	1001	4.85	0.00278547
4885	1001	4.85	0.00278606
4886	1001	4.85	0.00278815
4887	1001	4.85	0.00279035
4888	1001	4.85	0.00278641
4889	1002	4.85	0.00279087
4890	1002	4.85	0.00278876
4891	1002	4.85	0.00278947
4892	1002	4.85	0.00279051
4893	1002	4.85	0.00278895
4894	1003	4.85	0.00278954
4895	1003	4.85	0.00278814
4896	1003	4.85	0.00279005
4897	1003	4.85	0.00279145
4898	1003	4.85	0.00278835
4899	1004	4.85	0.00278813
4900	1004	4.9	0.00281634
4901	1004	4.9	0.00281502
4902	1004	4.9	0.00281076
4903	1004	4.9	0.00280878
4904	1005	4.9	0.00281131
4905	1005	4.9	0.00281063
4906	1005	4.9	0.00280857
4907	1005	4.9	0.00280996
4908	1005	4.9	0.00281124
4909	1006	4.9	0.00281002
4910	1006	4.9	0.00281219
4911	1006	4.9	0.00281278
4912	1006	4.9	0.00281287
4913	1007	4.9	0.00281778
4914	1007	4.9	0.00281952
4915	1007	4.9	0.00282626
4916	1007	4.9	0.0028306
4917	1007	4.9	0.00283291
4918	1008	4.9	0.00283034
4919	1008	4.9	0.00282823
4920	1008	4.9	0.00282648
4921	1008	4.9	0.00282642
4922	1008	4.9	0.00283089
4923	1009	4.9	0.00283065
4924	1009	4.9	0.00283289
4925	1009	4.9	0.00283567
4926	1009	4.9	0.00283676
4927	1009	4.9	0.00283815
4928	1010	4.9	0.00284442
4929	1010	4.9	0.00283902
4930	1010	4.9	0.00284154
4931	1010	4.9	0.00284265
4932	1010	4.9	0.00284213
4933	1011	4.9	0.00284643
4934	1011	4.9	0.00284217
4935	1011	4.9	0.00283848
4936	1011	4.9	0.00284044
4937	1011	4.9	0.00283802
4938	1012	4.9	0.00283832
4939	1012	4.9	0.00283655
4940	1012	4.9	0.00283788
4941	1012	4.9	0.00283155
4942	1013	4.9	0.00283428
4943	1013	4.9	0.00283296
4944	1013	4.9	0.00283076
4945	1013	4.9	0.00283584
4946	1013	4.9	0.00283317
4947	1014	4.9	0.002838
4948	1014	4.9	0.00283494
4949	1014	4.9	0.00283415
4950	1014	4.95	0.00286065
4951	1014	4.95	0.00286232
4952	1015	4.95	0.00286454
4953	1015	4.95	0.00286058
4954	1015	4.95	0.002862
4955	1015	4.95	0.00285918
4956	1015	4.95	0.00286332
4957	1016	4.95	0.0028657
4958	1016	4.95	0.0028659
4959	1016	4.95	0.00286433
4960	1016	4.95	0.00286832
4961	1016	4.95	0.00286561
4962	1017	4.95	0.00286881
4963	1017	4.95	0.00286639
4964	1017	4.95	0.00286776
4965	1017	4.95	0.00287132
4966	1017	4.95	0.00286813
4967	1018	4.95	0.00287148
4968	1018	4.95	0.00286673
4969	1018	4.95	0.00286964
4970	1018	4.95	0.00286294
4971	1018	4.95	0.0028697
4972	1019	4.95	0.0028673
4973	1019	4.95	0.00287005
4974	1019	4.95	0.00286834
4975	1019	4.95	0.00286803
4976	1019	4.95	0.0028683
4977	1020	4.95	0.00287106
4978	1020	4.95	0.00286979
4979	1020	4.95	0.00286937
4980	1020	4.95	0.00286794
4981	1021	4.95	0.00286745
4982	1021	4.95	0.00286816
4983	1021	4.95	0.00286947
4984	1021	4.95	0.00286893
4985	1021	4.95	0.00286754
4986	1022	4.95	0.00286895
4987	1022	4.95	0.00286748
4988	1022	4.95	0.00286831
4989	1022	4.95	0.0028677
4990	1022	4.95	0.00286996
4991	1023	4.95	0.00287133
4992	1023	4.95	0.00287031
4993	1023	4.95	0.00287212
4994	1023	4.95	0.00287079
4995	1023	4.95	0.00286785
4996	1024	4.95	0.00287022
4997	1024	4.95	0.00287139
4998	1024	4.95	0.00286827
4999	1024	4.95	0.00286797
5000	1024	5	0.00289838
5001	1025	5	0.0028974
5002	1025	5	0.00289788
5003	1025	5	0.00289908
5004	1025	5	0.00289528
5005	1025	5	0.00289549
5006	1026	5	0.00289276
5007	1026	5	0.00289234
5008	1026	5	0.00289069
5009	1026	5	0.00288706
5010	1027	5	0.00288803
5011	1027	5	0.00289352
5012	1027	5	0.00289007
5013	1027	5	0.00288734
5014	1027	5	0.00288935
5015	1028	5	0.00288906
5016	1028	5	0.00288995
5017	1028	5	0.00288675
5018	1028	5	0.00288667
5019	1028	5	0.00288822
5020	1029	5	0.00288435
5021	1029	5	0.00288491
5022	1029	5	0.00288667
5023	1029	5	0.00288308
5024	1029	5	0.0028826
5025	1030	5	0.00288422
5026	1030	5	0.00288492
5027	1030	5	0.00288384
5028	1030	5	0.00288176
5029	1030	5	0.00288053
5030	1031	5	0.00288382
5031	1031	5	0.00288536
5032	1031	5	0.00287957
5033	1031	5	0.00288204
5034	1031	5	0.00287558
5035	1032	5	0.00288084
5036	1032	5	0.00288391
5037	1032	5	0.00288667
5038	1032	5	0.00288507
5039	1032	5	0.00289328
5040	1033	5	0.00289208
5041	1033	5	0.00289227
5042	1033	5	0.00288947
5043	1033	5	0.00288571
5044	1034	5	0.00288515
5045	1034	5	0.00288291
5046	1034	5	0.00288262
5047	1034	5	0.00288222
5048	1034	5	0.00287651
5049	1035	5	0.00287915
5050	1035	4.95	0.00285127
5051	1035	4.95	0.00285212
5052	1035	4.95	0.00284816
5053	1035	4.95	0.00285034
5054	1036	4.95	0.00285206
5055	1036	4.95	0.00285286
5056	1036	4.95	0.00285316
5057	1036	4.95	0.00285602
5058	1036	4.95	0.00285194
5059	1037	4.95	0.00285307
5060	1037	4.95	0.002855
5061	1037	4.95	0.00285293
5062	1037	4.95	0.00285692
5063	1037	4.95	0.0028566
5064	1038	4.95	0.00285817
5065	1038	4.95	0.00285763
5066	1038	4.95	0.0028588
5067	1038	4.95	0.00285843
5068	1038	4.95	0.00285885
5069	1039	4.95	0.00286036
5070	1039	4.95	0.00285838
5071	1039	4.95	0.00286465
5072	1039	4.95	0.0028647
5073	1040	4.95	0.00286351
5074	1040	4.95	0.00286622
5075	1040	4.95	0.00286408
5076	1040	4.95	0.00286731
5077	1040	4.95	0.00286191
5078	1041	4.95	0.00286517
5079	1041	4.95	0.00286987
5080	1041	4.95	0.00287291
5081	1041	4.95	0.00287146
5082	1041	4.95	0.00287118
5083	1042	4.95	0.00286801
5084	1042	4.95	0.0028675
5085	1042	4.95	0.00286688
5086	1042	4.95	0.0028664
5087	1042	4.95	0.00287128
5088	1043	4.95	0.00286862
5089	1043	4.95	0.00286918
5090	1043	4.95	0.00286814
5091	1043	4.95	0.00286979
5092	1043	4.95	0.00287019
5093	1044	4.95	0.00286856
5094	1044	4.95	0.00286813
5095	1044	4.95	0.00286923
5096	1044	4.95	0.00286732
5097	1044	4.95	0.00288888
5098	1045	4.95	0.00288739
5099	1045	4.95	0.00288692
5100	1045	4.9	0.00285595
5101	1045	4.9	0.00285598
5102	1045	4.9	0.00285612
5103	1046	4.9	0.00285554
5104	1046	4.9	0.00285484
5105	1046	4.9	0.00285293
5106	1046	4.9	0.00285209
5107	1047	4.9	0.00285231
5108	1047	4.9	0.0028551
5109	1047	4.9	0.00285614
5110	1047	4.9	0.00285819
5111	1047	4.9	0.0028608
5112	1048	4.9	0.00285977
5113	1048	4.9	0.00285786
5114	1048	4.9	0.0028558
5115	1048	4.9	0.00285761
5116	1048	4.9	0.00285589
5117	1049	4.9	0.0028575
5118	1049	4.9	0.00286038
5119	1049	4.9	0.00286066
5120	1049	4.9	0.00286019
5121	1049	4.9	0.00286356
5122	1050	4.9	0.00286144
5123	1050	4.9	0.00286152
5124	1050	4.9	0.00286058
5125	1050	4.9	0.00285878
5126	1050	4.9	0.00285977
5127	1051	4.9	0.00285968
5128	1051	4.9	0.00286018
5129	1051	4.9	0.00286017
5130	1051	4.9	0.00286524
5131	1051	4.9	0.00286534
5132	1052	4.9	0.00286288
5133	1052	4.9	0.00286591
5134	1052	4.9	0.00286521
5135	1052	4.9	0.00286843
5136	1053	4.9	0.00286567
5137	1053	4.9	0.00286335
5138	1053	4.9	0.00286109
5139	1053	4.9	0.00286248
5140	1053	4.9	0.00286214
5141	1054	4.9	0.00286302
5142	1054	4.9	0.0028634
5143	1054	4.9	0.00286683
5144	1054	4.9	0.00286656
5145	1054	4.9	0.00286861
5146	1055	4.9	0.00286027
5147	1055	4.9	0.00286096
5148	1055	4.9	0.00286357
5149	1055	4.9	0.00286349
5150	1055	4.85	0.00283304
5151	1056	4.85	0.00282974
5152	1056	4.85	0.00283114
5153	1056	4.85	0.00282989
5154	1056	4.85	0.00283244
5155	1056	4.85	0.002832
5156	1057	4.85	0.00283023
5157	1057	4.85	0.00282838
5158	1057	4.85	0.00282942
5159	1057	4.85	0.00283211
5160	1057	4.85	0.00283035
5161	1058	4.85	0.00282697
5162	1058	4.85	0.00282888
5163	1058	4.85	0.0028289
5164	1058	4.85	0.00282769
5165	1058	4.85	0.00282667
5166	1059	4.85	0.00282627
5167	1059	4.85	0.00282711
5168	1059	4.85	0.00282905
5169	1059	4.85	0.00283
5170	1060	4.85	0.00282746
5171	1060	4.85	0.00282766
5172	1060	4.85	0.00282664
5173	1060	4.85	0.00282985
5174	1060	4.85	0.00283381
5175	1061	4.85	0.00283569
5176	1061	4.85	0.00283534
5177	1061	4.85	0.00283608
5178	1061	4.85	0.00283589
5179	1061	4.85	0.00283844
5180	1062	4.85	0.00283906
5181	1062	4.85	0.00284023
5182	1062	4.85	0.00283963
5183	1062	4.85	0.0028408
5184	1062	4.85	0.00283857
5185	1063	4.85	0.00283825
5186	1063	4.85	0.00283756
5187	1063	4.85	0.00284089
5188	1063	4.85	0.00284416
5189	1063	4.85	0.0028418
5190	1064	4.85	0.00284305
5191	1064	4.85	0.00284171
5192	1064	4.85	0.00284352
5193	1064	4.85	0.00284408
5194	1065	4.85	0.00284528
5195	1065	4.85	0.00284455
5196	1065	4.85	0.00284614
5197	1065	4.85	0.00284676
5198	1065	4.85	0.00284521
5199	1066	4.85	0.0028471
5200	1066	4.8	0.00281548
5201	1066	4.8	0.00281467
5202	1066	4.8	0.00281239
5203	1066	4.8	0.0028122
5204	1067	4.8	0.00281665
5205	1067	4.8	0.00281574
5206	1067	4.8	0.00281563
5207	1067	4.8	0.00281263
5208	1067	4.8	0.00281199
5209	1068	4.8	0.00281239
5210	1068	4.8	0.00281555
5211	1068	4.8	0.00281475
5212	1068	4.8	0.00281751
5213	1068	4.8	0.00281669
5214	1069	4.8	0.0028176
5215	1069	4.8	0.0028168
5216	1069	4.8	0.00281639
5217	1069	4.8	0.00281865
5218	1069	4.8	0.00282055
5219	1070	4.8	0.00281759
5220	1070	4.8	0.00281846
5221	1070	4.8	0.00281923
5222	1070	4.8	0.00282068
5223	1070	4.8	0.00282128
5224	1071	4.8	0.00282331
5225	1071	4.8	0.00282022
5226	1071	4.8	0.00281978
5227	1071	4.8	0.00282064
5228	1072	4.8	0.00282316
5229	1072	4.8	0.00282324
5230	1072	4.8	0.00282393
5231	1072	4.8	0.00282206
5232	1072	4.8	0.00281893
5233	1073	4.8	0.00281949
5234	1073	4.8	0.00281995
5235	1073	4.8	0.00281768
5236	1073	4.8	0.00281958
5237	1073	4.8	0.00281797
5238	1074	4.8	0.00282194
5239	1074	4.8	0.00282859
5240	1074	4.8	0.00282862
5241	1074	4.8	0.00282826
5242	1074	4.8	0.00283021
5243	1075	4.8	0.00283159
5244	1075	4.8	0.00283108
5245	1075	4.8	0.0028299
5246	1075	4.8	0.00282983
5247	1075	4.8	0.00282923
5248	1076	4.8	0.00282748
5249	1076	4.8	0.00282953
5250	1076	4.75	0.00279606
5251	1076	4.75	0.00279456
5252	1076	4.75	0.00279437
5253	1077	4.75	0.00279532
5254	1077	4.75	0.00279491
5255	1077	4.75	0.00279445
5256	1077	4.75	0.00279559
5257	1078	4.75	0.00280176
5258	1078	4.75	0.00279973
5259	1078	4.75	0.00280014
5260	1078	4.75	0.00279945
5261	1078	4.75	0.00279803
5262	1079	4.75	0.00279934
5263	1079	4.75	0.00280052
5264	1079	4.75	0.00280113
5265	1079	4.75	0.00279926
5266	1079	4.75	0.0028002
5267	1080	4.75	0.00280072
5268	1080	4.75	0.00280211
5269	1080	4.75	0.00280442
5270	1080	4.75	0.00280315
5271	1080	4.75	0.002808
5272	1081	4.75	0.00280593
5273	1081	4.75	0.00280557
5274	1081	4.75	0.00280658
5275	1081	4.75	0.00280808
5276	1081	4.75	0.00280554
5277	1082	4.75	0.0028059
5278	1082	4.75	0.00280811
5279	1082	4.75	0.00280746
5280	1082	4.75	0.00280766
5281	1082	4.75	0.00281003
5282	1083	4.75	0.00281053
5283	1083	4.75	0.00281147
5284	1083	4.75	0.00281046
5285	1083	4.75	0.00280992
5286	1084	4.75	0.00281182
5287	1084	4.75	0.00281277
5288	1084	4.75	0.00281006
5289	1084	4.75	0.00280929
5290	1084	4.75	0.00280886
5291	1085	4.75	0.00280736
5292	1085	4.75	0.00280843
5293	1085	4.75	0.00280654
5294	1085	4.75	0.00280733
5295	1085	4.75	0.00280701
5296	1086	4.75	0.00280782
5297	1086	4.75	0.0028086
5298	1086	4.75	0.00280842
5299	1086	4.75	0.00281055
5300	1086	4.7	0.00278081
5301	1087	4.7	0.00278201
5302	1087	4.7	0.00277884
5303	1087	4.7	0.00277702
5304	1087	4.7	0.00277785
5305	1087	4.7	0.00278222
5306	1088	4.7	0.00278194
5307	1088	4.7	0.00278162
5308	1088	4.7	0.00277722
5309	1088	4.7	0.00277858
5310	1088	4.7	0.00277809
5311	1089	4.7	0.00277815
5312	1089	4.7	0.0027769
5313	1089	4.7	0.00277282
5314	1089	4.7	0.00277344
5315	1090	4.7	0.00277231
5316	1090	4.7	0.00277724
5317	1090	4.7	0.00277759
5318	1090	4.7	0.00277756
5319	1090	4.7	0.00277746
5320	1091	4.7	0.00277888
5321	1091	4.7	0.00277831
5322	1091	4.7	0.00277565
5323	1091	4.7	0.00277696
5324	1091	4.7	0.00278051
5325	1092	4.7	0.00278147
5326	1092	4.7	0.00278065
5327	1092	4.7	0.00277941
5328	1092	4.7	0.00278102
5329	1092	4.7	0.00277935
5330	1093	4.7	0.00277443
5331	1093	4.7	0.00277467
5332	1093	4.7	0.00277658
5333	1093	4.7	0.00277141
5334	1093	4.7	0.00277266
5335	1094	4.7	0.00277496
5336	1094	4.7	0.00277505
5337	1094	4.7	0.00277522
5338	1094	4.7	0.00277538
5339	1094	4.7	0.00277645
5340	1095	4.7	0.00277972
5341	1095	4.7	0.00277769
5342	1095	4.7	0.00277823
5343	1095	4.7	0.00277735
5344	1096	4.7	0.00277713
5345	1096	4.7	0.00278047
5346	1096	4.7	0.00277786
5347	1096	4.7	0.00277881
5348	1096	4.7	0.00277823
5349	1097	4.7	0.00278152
5350	1097	4.65	0.0027509
5351	1097	4.65	0.00275011
5352	1097	4.65	0.00275472
5353	1097	4.65	0.00275428
5354	1098	4.65	0.00275892
5355	1098	4.65	0.00276085
5356	1098	4.65	0.00276251
5357	1098	4.65	0.00275715
5358	1098	4.65	0.00275869
5359	1099	4.65	0.00276408
5360	1099	4.65	0.00276506
5361	1099	4.65	0.00276592
5362	1099	4.65	0.00276398
5363	1099	4.65	0.00276469
5364	1100	4.65	0.00276383
5365	1100	4.65	0.00276373
5366	1100	4.65	0.00276268
5367	1100	4.65	0.00276436
5368	1101	4.65	0.00276526
5369	1101	4.65	0.00276626
5370	1101	4.65	0.00276531
5371	1101	4.65	0.00276533
5372	1101	4.65	0.00276404
5373	1102	4.65	0.00276283
5374	1102	4.65	0.00276393
5375	1102	4.65	0.00276459
5376	1102	4.65	0.00276266
5377	1102	4.65	0.00276177
5378	1103	4.65	0.00276271
5379	1103	4.65	0.00276264
5380	1103	4.65	0.00276165
5381	1103	4.65	0.00276
5382	1103	4.65	0.00276012
5383	1104	4.65	0.00275838
5384	1104	4.65	0.00275833
5385	1104	4.65	0.00275828
5386	1104	4.65	0.00275979
5387	1104	4.65	0.00275881
5388	1105	4.65	0.00275766
5389	1105	4.65	0.0027579
5390	1105	4.65	0.00275763
5391	1105	4.65	0.00276138
5392	1106	4.65	0.00276131
5393	1106	4.65	0.00276156
5394	1106	4.65	0.0027597
5395	1106	4.65	0.00276198
5396	1106	4.65	0.00276102
5397	1107	4.65	0.00276114
5398	1107	4.65	0.00275817
5399	1107	4.65	0.00275979
5400	1107	4.6	0.00273199
5401	1107	4.6	0.00273198
5402	1108	4.6	0.0027303
5403	1108	4.6	0.00272857
5404	1108	4.6	0.00273007
5405	1108	4.6	0.00273094
5406	1108	4.6	0.00273449
5407	1109	4.6	0.00273378
5408	1109	4.6	0.00273346
5409	1109	4.6	0.00273389
5410	1109	4.6	0.00273409
