No	Time[sec]	VOLT[V]	CURR[A]
5106	1053	-0.2	-1.03975e-008
5107	1054	-0.2	-1.02748e-008
5108	1054	-0.2	-1.01953e-008
5109	1054	-0.2	-9.99513e-009
5110	1054	-0.2	-1.22173e-008
5111	1054	-0.2	-1.23145e-008
5112	1055	-0.2	-1.19581e-008
5113	1055	-0.2	-1.16599e-008
5114	1055	-0.2	-1.19389e-008
5115	1055	-0.2	-1.26069e-008
5116	1055	-0.2	-1.30528e-008
5117	1056	-0.2	-1.29659e-008
5118	1056	-0.2	-1.31092e-008
5119	1056	-0.2	-1.15941e-008
5120	1056	-0.2	-1.01234e-008
5121	1057	-0.2	-8.87439e-009
5122	1057	-0.2	-9.13652e-009
5123	1057	-0.2	-9.72549e-009
5124	1057	-0.2	-9.247e-009
5125	1057	-0.25	-1.20528e-008
5126	1058	-0.25	-1.22607e-008
5127	1058	-0.25	-1.07802e-008
5128	1058	-0.25	-1.00192e-008
5129	1058	-0.25	-9.84282e-009
5130	1058	-0.25	-9.95629e-009
5131	1059	-0.25	-9.44106e-009
5132	1059	-0.25	-9.95987e-009
5133	1059	-0.25	-1.02018e-008
5134	1059	-0.25	-6.48924e-009
5135	1059	-0.25	-3.67046e-009
5136	1060	-0.25	-3.76003e-009
5137	1060	-0.25	-1.21455e-009
5138	1060	-0.25	-1.11006e-009
5139	1060	-0.25	-3.58637e-010
5140	1060	-0.25	-3.26461e-010
5141	1061	-0.25	-3.24269e-010
5142	1061	-0.25	-3.40799e-010
5143	1061	-0.25	-3.35907e-010
5144	1061	-0.25	-3.30214e-010
5145	1062	-0.25	-3.26039e-010
5146	1062	-0.25	-3.20052e-010
5147	1062	-0.25	-3.28528e-010
5148	1062	-0.25	-3.22877e-010
5149	1062	-0.25	-3.28781e-010
5150	1063	-0.3	-3.74577e-010
5151	1063	-0.3	-3.71414e-010
5152	1063	-0.3	-3.92541e-010
5153	1063	-0.3	-3.64498e-010
5154	1063	-0.3	-3.67577e-010
5155	1064	-0.3	-3.64161e-010
5156	1064	-0.3	-3.51046e-010
5157	1064	-0.3	-3.44974e-010
5158	1064	-0.3	-3.7348e-010
5159	1064	-0.3	-3.50709e-010
5160	1065	-0.3	-3.45733e-010
5161	1065	-0.3	-3.51974e-010
5162	1065	-0.3	-3.52649e-010
5163	1065	-0.3	-3.44341e-010
5164	1065	-0.3	-3.31269e-010
5165	1066	-0.3	-3.43076e-010
5166	1066	-0.3	-3.36498e-010
5167	1066	-0.3	-3.34178e-010
5168	1066	-0.3	-3.41136e-010
5169	1066	-0.3	-3.35865e-010
5170	1067	-0.3	-3.3013e-010
5171	1067	-0.3	-3.2857e-010
5172	1067	-0.3	-3.31733e-010
5173	1067	-0.3	-3.29497e-010
5174	1067	-0.3	-3.3654e-010
5175	1068	-0.35	-3.77866e-010
5176	1068	-0.35	-3.7795e-010
5177	1068	-0.35	-3.74914e-010
5178	1068	-0.35	-3.83222e-010
5179	1069	-0.35	-3.65468e-010
5180	1069	-0.35	-3.46028e-010
5181	1069	-0.35	-3.74534e-010
5182	1069	-0.35	-3.62516e-010
5183	1069	-0.35	-3.60745e-010
5184	1070	-0.35	-3.60956e-010
5185	1070	-0.35	-3.7386e-010
5186	1070	-0.35	-3.81914e-010
5187	1070	-0.35	-3.64625e-010
5188	1070	-0.35	-3.72173e-010
5189	1071	-0.35	-3.65763e-010
5190	1071	-0.35	-3.62305e-010
5191	1071	-0.35	-3.60028e-010
5192	1071	-0.35	-3.53197e-010
5193	1071	-0.35	-3.81324e-010
5194	1072	-0.35	-3.87227e-010
5195	1072	-0.35	-3.50498e-010
5196	1072	-0.35	-3.44425e-010
5197	1072	-0.35	-3.47504e-010
5198	1072	-0.35	-3.51004e-010
5199	1073	-0.35	-3.76095e-010
5200	1073	-0.4	-4.01734e-010
5201	1073	-0.4	-3.96252e-010
5202	1073	-0.4	-4.0671e-010
5203	1073	-0.4	-3.66016e-010
5204	1074	-0.4	-3.73016e-010
5205	1074	-0.4	-3.69685e-010
5206	1074	-0.4	-3.58847e-010
5207	1074	-0.4	-3.72257e-010
5208	1074	-0.4	-3.70655e-010
5209	1075	-0.4	-3.95113e-010
5210	1075	-0.4	-3.99836e-010
5211	1075	-0.4	-3.99541e-010
5212	1075	-0.4	-4.10505e-010
5213	1075	-0.4	-4.11053e-010
5214	1076	-0.4	-3.93258e-010
5215	1076	-0.4	-3.83264e-010
5216	1076	-0.4	-3.85541e-010
5217	1076	-0.4	-3.66607e-010
5218	1077	-0.4	-3.7698e-010
5219	1077	-0.4	-4.09662e-010
5220	1077	-0.4	-4.07216e-010
5221	1077	-0.4	-4.108e-010
5222	1077	-0.4	-3.97896e-010
5223	1078	-0.4	-4.02409e-010
5224	1078	-0.4	-4.00891e-010
5225	1078	-0.45	-4.3256e-010
5226	1078	-0.45	-4.38168e-010
5227	1078	-0.45	-4.44409e-010
5228	1079	-0.45	-4.33994e-010
5229	1079	-0.45	-4.32602e-010
5230	1079	-0.45	-4.38632e-010
5231	1079	-0.45	-4.45169e-010
5232	1079	-0.45	-4.59843e-010
5233	1080	-0.45	-4.65494e-010
5234	1080	-0.45	-4.51916e-010
5235	1080	-0.45	-4.70934e-010
5236	1080	-0.45	-4.69669e-010
5237	1080	-0.45	-4.765e-010
5238	1081	-0.45	-4.43566e-010
5239	1081	-0.45	-4.38759e-010
5240	1081	-0.45	-4.36524e-010
5241	1081	-0.45	-4.46687e-010
5242	1081	-0.45	-4.33614e-010
5243	1082	-0.45	-4.39813e-010
5244	1082	-0.45	-4.8194e-010
5245	1082	-0.45	-4.67687e-010
5246	1082	-0.45	-4.71398e-010
5247	1082	-0.45	-4.68319e-010
5248	1083	-0.45	-4.40066e-010
5249	1083	-0.45	-4.28048e-010
5250	1083	-0.5	-4.90627e-010
5251	1083	-0.5	-4.86073e-010
5252	1083	-0.5	-4.91977e-010
5253	1084	-0.5	-5.00031e-010
5254	1084	-0.5	-4.98724e-010
5255	1084	-0.5	-4.8426e-010
5256	1084	-0.5	-4.765e-010
5257	1085	-0.5	-4.82531e-010
5258	1085	-0.5	-4.82699e-010
5259	1085	-0.5	-4.41162e-010
5260	1085	-0.5	-4.21301e-010
5261	1085	-0.5	-4.27837e-010
5262	1086	-0.5	-4.43566e-010
5263	1086	-0.5	-4.32771e-010
5264	1086	-0.5	-4.64356e-010
5265	1086	-0.5	-4.76543e-010
5266	1086	-0.5	-4.6794e-010
5267	1087	-0.5	-4.91892e-010
5268	1087	-0.5	-5.06483e-010
5269	1087	-0.5	-4.77555e-010
5270	1087	-0.5	-4.90965e-010
5271	1087	-0.5	-4.96868e-010
5272	1088	-0.5	-5.01254e-010
5273	1088	-0.5	-5.08043e-010
5274	1088	-0.5	-4.73127e-010
5275	1088	-0.55	-5.20483e-010
5276	1088	-0.55	-5.21369e-010
5277	1089	-0.55	-5.45785e-010
5278	1089	-0.55	-5.26429e-010
5279	1089	-0.55	-5.2061e-010
5280	1089	-0.55	-5.32839e-010
5281	1089	-0.55	-5.20188e-010
5282	1090	-0.55	-5.17742e-010
5283	1090	-0.55	-5.04121e-010
5284	1090	-0.55	-5.52701e-010
5285	1090	-0.55	-5.80322e-010
5286	1090	-0.55	-5.63074e-010
5287	1091	-0.55	-5.26007e-010
5288	1091	-0.55	-5.26513e-010
5289	1091	-0.55	-4.98175e-010
5290	1091	-0.55	-5.07284e-010
5291	1091	-0.55	-5.27104e-010
5292	1092	-0.55	-5.34525e-010
5293	1092	-0.55	-5.34062e-010
5294	1092	-0.55	-4.67518e-010
5295	1092	-0.55	-4.91513e-010
5296	1092	-0.55	-4.8991e-010
5297	1093	-0.55	-4.82109e-010
5298	1093	-0.55	-5.05133e-010
5299	1093	-0.55	-5.44983e-010
5300	1093	-0.6	-6.09207e-010
5301	1094	-0.6	-5.80827e-010
5302	1094	-0.6	-6.1372e-010
5303	1094	-0.6	-5.78508e-010
5304	1094	-0.6	-6.05665e-010
5305	1094	-0.6	-5.69315e-010
5306	1095	-0.6	-6.00479e-010
5307	1095	-0.6	-5.67839e-010
5308	1095	-0.6	-5.8184e-010
5309	1095	-0.6	-6.02334e-010
5310	1095	-0.6	-5.82683e-010
5311	1096	-0.6	-5.93436e-010
5312	1096	-0.6	-6.04485e-010
5313	1096	-0.6	-6.00647e-010
5314	1096	-0.6	-5.57887e-010
5315	1096	-0.6	-5.95713e-010
5316	1097	-0.6	-5.94279e-010
5317	1097	-0.6	-6.67654e-010
5318	1097	-0.6	-7.10077e-010
5319	1097	-0.6	-5.80026e-010
5320	1097	-0.6	-5.98876e-010
5321	1098	-0.6	-5.98581e-010
5322	1098	-0.6	-5.76526e-010
5323	1098	-0.6	-5.86731e-010
5324	1098	-0.6	-5.64424e-010
5325	1098	-0.65	-5.86267e-010
5326	1099	-0.65	-6.1431e-010
5327	1099	-0.65	-6.02882e-010
5328	1099	-0.65	-6.00605e-010
5329	1099	-0.65	-6.149e-010
5330	1100	-0.65	-5.99509e-010
5331	1100	-0.65	-6.30503e-010
5332	1100	-0.65	-6.33497e-010
5333	1100	-0.65	-6.62805e-010
5334	1100	-0.65	-1.7207e-008
5335	1101	-0.65	-1.50195e-008
5336	1101	-0.65	-3.13791e-008
5337	1101	-0.65	-3.00587e-008
5338	1101	-0.65	-2.79725e-008
5339	1101	-0.65	-2.2432e-008
5340	1102	-0.65	-1.94633e-008
5341	1102	-0.65	-3.32518e-008
5342	1102	-0.65	-3.22825e-008
5343	1102	-0.65	-3.41093e-008
5344	1102	-0.65	-2.70655e-008
5345	1103	-0.65	-2.02187e-008
5346	1103	-0.65	-2.19692e-008
5347	1103	-0.65	-2.87059e-008
5348	1103	-0.65	-2.29232e-008
5349	1103	-0.65	-2.1342e-008
5350	1104	-0.7	-2.27238e-008
5351	1104	-0.7	-2.62256e-008
5352	1104	-0.7	-2.01237e-008
5353	1104	-0.7	-2.69166e-008
5354	1104	-0.7	-2.04114e-008
5355	1105	-0.7	-2.65087e-008
5356	1105	-0.7	-2.28174e-008
5357	1105	-0.7	-2.35651e-008
5358	1105	-0.7	-2.68355e-008
5359	1105	-0.7	-3.00219e-008
5360	1106	-0.7	-2.47386e-008
5361	1106	-0.7	-2.64363e-008
5362	1106	-0.7	-2.58256e-008
5363	1106	-0.7	-2.40457e-008
5364	1107	-0.7	-2.2138e-008
5365	1107	-0.7	-2.23438e-008
5366	1107	-0.7	-3.16628e-008
5367	1107	-0.7	-2.86826e-008
5368	1107	-0.7	-3.42527e-008
5369	1108	-0.7	-3.48905e-008
5370	1108	-0.7	-3.54558e-008
5371	1108	-0.7	-3.56936e-008
5372	1108	-0.7	-3.56511e-008
5373	1108	-0.7	-3.54669e-008
5374	1109	-0.7	-4.05054e-008
5375	1109	-0.75	-4.175e-008
5376	1109	-0.75	-4.38439e-008
5377	1109	-0.75	-4.1065e-008
5378	1109	-0.75	-2.55924e-008
5379	1110	-0.75	-2.96405e-008
5380	1110	-0.75	-3.06453e-008
5381	1110	-0.75	-2.86969e-008
5382	1110	-0.75	-3.26928e-008
5383	1110	-0.75	-2.76805e-008
5384	1111	-0.75	-4.8803e-008
5385	1111	-0.75	-4.09031e-008
5386	1111	-0.75	-4.00466e-008
5387	1111	-0.75	-4.06977e-008
5388	1111	-0.75	-4.23928e-008
5389	1112	-0.75	-4.37714e-008
5390	1112	-0.75	-4.13985e-008
5391	1112	-0.75	-4.34132e-008
5392	1112	-0.75	-4.05285e-008
5393	1112	-0.75	-3.72492e-008
5394	1113	-0.75	-4.13336e-008
5395	1113	-0.75	-4.07081e-008
5396	1113	-0.75	-3.91222e-008
5397	1113	-0.75	-4.39283e-008
5398	1114	-0.75	-4.83209e-008
5399	1114	-0.75	-4.85094e-008
5400	1114	-0.8	-5.31183e-008
5401	1114	-0.8	-5.09225e-008
5402	1114	-0.8	-5.08296e-008
5403	1115	-0.8	-4.46381e-008
5404	1115	-0.8	-4.30097e-008
5405	1115	-0.8	-4.88346e-008
5406	1115	-0.8	-3.89507e-008
5407	1115	-0.8	-4.7258e-008
5408	1116	-0.8	-4.27193e-008
5409	1116	-0.8	-4.72024e-008
5410	1116	-0.8	-5.12953e-008
5411	1116	-0.8	-4.26084e-008
5412	1116	-0.8	-4.43126e-008
5413	1117	-0.8	-4.38698e-008
5414	1117	-0.8	-4.83735e-008
5415	1117	-0.8	-4.89086e-008
5416	1117	-0.8	-4.39599e-008
5417	1117	-0.8	-8.51053e-008
5418	1118	-0.8	-5.2322e-008
5419	1118	-0.8	-5.3644e-008
5420	1118	-0.8	-4.71328e-008
5421	1118	-0.8	-4.40389e-008
5422	1118	-0.8	-5.67406e-008
5423	1119	-0.8	-5.72372e-008
5424	1119	-0.8	-5.72822e-008
5425	1119	-0.85	-5.99087e-008
5426	1119	-0.85	-5.15441e-008
5427	1119	-0.85	-4.98645e-008
5428	1120	-0.85	-4.14832e-008
5429	1120	-0.85	-6.68804e-008
5430	1120	-0.85	-8.36905e-008
5431	1120	-0.85	-5.68452e-008
5432	1121	-0.85	-1.12878e-007
5433	1121	-0.85	-1.06594e-007
5434	1121	-0.85	-1.02669e-007
5435	1121	-0.85	-1.07275e-007
5436	1121	-0.85	-1.07935e-007
5437	1122	-0.85	-1.12625e-007
5438	1122	-0.85	-1.12148e-007
5439	1122	-0.85	-1.54109e-007
5440	1122	-0.85	-1.69907e-007
5441	1122	-0.85	-1.78112e-007
5442	1123	-0.85	-1.59644e-007
5443	1123	-0.85	-1.92788e-007
5444	1123	-0.85	-1.20006e-007
5445	1123	-0.85	-9.98159e-008
5446	1123	-0.85	-9.7503e-008
5447	1124	-0.85	-1.54519e-007
5448	1124	-0.85	-1.40107e-007
5449	1124	-0.85	-1.09323e-007
5450	1124	-0.9	-7.05845e-008
5451	1124	-0.9	-5.68011e-008
5452	1125	-0.9	-6.45361e-008
5453	1125	-0.9	-1.02371e-007
5454	1125	-0.9	-1.23687e-007
5455	1125	-0.9	-9.55415e-008
5456	1125	-0.9	-8.77502e-008
5457	1126	-0.9	-8.53486e-008
5458	1126	-0.9	-9.84278e-008
5459	1126	-0.9	-9.41516e-008
5460	1126	-0.9	-8.70492e-008
5461	1126	-0.9	-9.88674e-008
5462	1127	-0.9	-1.10278e-007
5463	1127	-0.9	-8.48752e-008
5464	1127	-0.9	-8.86101e-008
5465	1127	-0.9	-9.2816e-008
5466	1128	-0.9	-8.86995e-008
5467	1128	-0.9	-9.01808e-008
5468	1128	-0.9	-8.85174e-008
5469	1128	-0.9	-1.03412e-007
5470	1128	-0.9	-9.78775e-008
5471	1129	-0.9	-9.33994e-008
5472	1129	-0.9	-8.44743e-008
5473	1129	-0.9	-7.48015e-008
5474	1129	-0.9	-7.76585e-008
5475	1129	-0.95	-8.36726e-008
5476	1130	-0.95	-8.80444e-008
5477	1130	-0.95	-8.46716e-008
5478	1130	-0.95	-9.22101e-008
5479	1130	-0.95	-8.90134e-008
5480	1130	-0.95	-8.20911e-008
5481	1131	-0.95	-7.82388e-008
5482	1131	-0.95	-6.55898e-008
5483	1131	-0.95	-9.39381e-008
5484	1131	-0.95	-8.30026e-008
5485	1131	-0.95	-1.09785e-007
5486	1132	-0.95	-1.00212e-007
5487	1132	-0.95	-9.65595e-008
5488	1132	-0.95	-1.10049e-007
5489	1132	-0.95	-1.08768e-007
5490	1132	-0.95	-1.25864e-007
5491	1133	-0.95	-1.26358e-007
5492	1133	-0.95	-1.29052e-007
5493	1133	-0.95	-1.3952e-007
5494	1133	-0.95	-1.40563e-007
5495	1133	-0.95	-1.11246e-007
5496	1134	-0.95	-9.27644e-008
5497	1134	-0.95	-9.74078e-008
5498	1134	-0.95	-1.06275e-007
5499	1134	-0.95	-1.15561e-007
5500	1134	-1	-9.79048e-008
5501	1135	-1	-1.0267e-007
5502	1135	-1	-1.04368e-007
5503	1135	-1	-1.19099e-007
5504	1135	-1	-1.00972e-007
5505	1136	-1	-1.0988e-007
5506	1136	-1	-1.2365e-007
5507	1136	-1	-1.03764e-007
5508	1136	-1	-1.17293e-007
5509	1136	-1	-9.89341e-008
5510	1137	-1	-1.05863e-007
5511	1137	-1	-1.00463e-007
5512	1137	-1	-8.61446e-008
5513	1137	-1	-1.67574e-007
5514	1137	-1	-1.47042e-007
5515	1138	-1	-1.55866e-007
5516	1138	-1	-1.62486e-007
5517	1138	-1	-1.80351e-007
5518	1138	-1	-1.77301e-007
5519	1138	-1	-1.86286e-007
5520	1139	-1	-1.82321e-007
5521	1139	-1	-1.67537e-007
5522	1139	-1	-1.65508e-007
5523	1139	-1	-1.62815e-007
5524	1139	-1	-1.6493e-007
5525	1140	-1.05	-1.77442e-007
5526	1140	-1.05	-1.78543e-007
5527	1140	-1.05	-1.60444e-007
5528	1140	-1.05	-1.7274e-007
5529	1140	-1.05	-1.40021e-007
5530	1141	-1.05	-1.178e-007
5531	1141	-1.05	-1.17856e-007
5532	1141	-1.05	-1.04467e-007
5533	1141	-1.05	-9.92365e-008
5534	1141	-1.05	-1.2255e-007
5535	1142	-1.05	-1.16118e-007
5536	1142	-1.05	-1.15636e-007
5537	1142	-1.05	-7.34274e-008
5538	1142	-1.05	-6.33138e-008
5539	1143	-1.05	-5.60591e-008
5540	1143	-1.05	-6.03254e-008
5541	1143	-1.05	-6.48734e-008
5542	1143	-1.05	-6.33458e-008
5543	1143	-1.05	-6.9123e-008
5544	1144	-1.05	-6.1954e-008
5545	1144	-1.05	-6.02545e-008
5546	1144	-1.05	-6.44908e-008
5547	1144	-1.05	-7.48749e-008
5548	1144	-1.05	-7.67112e-008
5549	1145	-1.05	-8.1649e-008
5550	1145	-1.1	-7.14952e-008
5551	1145	-1.1	-6.81221e-008
5552	1145	-1.1	-6.87969e-008
5553	1145	-1.1	-7.10249e-008
5554	1146	-1.1	-7.48583e-008
5555	1146	-1.1	-7.44235e-008
5556	1146	-1.1	-7.20736e-008
5557	1146	-1.1	-6.54164e-008
5558	1146	-1.1	-6.57733e-008
5559	1147	-1.1	-7.26939e-008
5560	1147	-1.1	-6.17027e-008
5561	1147	-1.1	-5.95365e-008
5562	1147	-1.1	-6.284e-008
5563	1147	-1.1	-5.40912e-008
5564	1148	-1.1	-5.86905e-008
5565	1148	-1.1	-5.77393e-008
5566	1148	-1.1	-5.62254e-008
5567	1148	-1.1	-5.73393e-008
5568	1148	-1.1	-5.78841e-008
5569	1149	-1.1	-6.79726e-008
5570	1149	-1.1	-5.46251e-008
5571	1149	-1.1	-6.47595e-008
5572	1149	-1.1	-5.5823e-008
5573	1149	-1.1	-5.166e-008
5574	1150	-1.1	-5.16308e-008
5575	1150	-1.15	-8.83694e-008
5576	1150	-1.15	-9.11782e-008
5577	1150	-1.15	-1.20917e-007
5578	1151	-1.15	-8.65385e-008
5579	1151	-1.15	-7.22357e-008
5580	1151	-1.15	-6.82368e-008
5581	1151	-1.15	-7.35284e-008
5582	1151	-1.15	-7.52009e-008
5583	1152	-1.15	-5.33917e-008
5584	1152	-1.15	-4.98496e-008
5585	1152	-1.15	-5.0837e-008
5586	1152	-1.15	-5.03449e-008
5587	1152	-1.15	-7.51887e-008
5588	1153	-1.15	-1.20931e-007
5589	1153	-1.15	-1.03724e-007
5590	1153	-1.15	-1.0755e-007
5591	1153	-1.15	-9.71941e-008
5592	1153	-1.15	-1.14973e-007
5593	1154	-1.15	-1.21047e-007
5594	1154	-1.15	-1.00796e-007
5595	1154	-1.15	-1.10779e-007
5596	1154	-1.15	-1.02259e-007
5597	1154	-1.15	-1.10419e-007
5598	1155	-1.15	-8.79722e-008
5599	1155	-1.15	-8.8037e-008
5600	1155	-1.2	-1.85437e-007
5601	1155	-1.2	-1.57514e-007
5602	1155	-1.2	-1.29528e-007
5603	1156	-1.2	-8.01243e-008
5604	1156	-1.2	-9.28393e-008
5605	1156	-1.2	-9.98061e-008
5606	1156	-1.2	-8.66983e-008
5607	1156	-1.2	-6.21796e-008
5608	1157	-1.2	-6.97874e-008
5609	1157	-1.2	-4.23424e-008
5610	1157	-1.2	-7.3398e-008
5611	1157	-1.2	-5.69185e-008
5612	1158	-1.2	-6.54145e-008
5613	1158	-1.2	-5.48683e-008
5614	1158	-1.2	-5.31596e-008
5615	1158	-1.2	-9.49272e-008
5616	1158	-1.2	-7.75043e-008
5617	1159	-1.2	-6.98839e-008
5618	1159	-1.2	-7.7212e-008
5619	1159	-1.2	-9.78764e-008
5620	1159	-1.2	-9.90713e-008
5621	1159	-1.2	-1.04539e-007
5622	1160	-1.2	-9.68495e-008
5623	1160	-1.2	-9.89909e-008
5624	1160	-1.2	-3.89913e-008
5625	1160	-1.25	-5.18239e-008
5626	1160	-1.25	-5.15552e-008
5627	1161	-1.25	-5.04678e-008
5628	1161	-1.25	-4.31102e-008
5629	1161	-1.25	-3.48622e-008
5630	1161	-1.25	-3.54337e-008
5631	1161	-1.25	-4.07892e-008
5632	1162	-1.25	-3.94928e-008
5633	1162	-1.25	-3.47201e-008
5634	1162	-1.25	-3.34113e-008
5635	1162	-1.25	-3.80021e-008
5636	1163	-1.25	-3.73536e-008
5637	1163	-1.25	-3.54882e-008
5638	1163	-1.25	-3.41082e-008
5639	1163	-1.25	-3.53344e-008
5640	1163	-1.25	-2.79414e-008
5641	1164	-1.25	-2.98009e-008
5642	1164	-1.25	-2.38345e-008
5643	1164	-1.25	-2.69982e-008
5644	1164	-1.25	-2.33149e-008
5645	1164	-1.25	-2.32357e-008
5646	1165	-1.25	-2.97762e-008
5647	1165	-1.25	-2.92036e-008
5648	1165	-1.25	-3.11602e-008
5649	1165	-1.25	-3.34961e-008
5650	1165	-1.3	-3.8088e-008
5651	1166	-1.3	-2.99808e-008
5652	1166	-1.3	-3.50151e-008
5653	1166	-1.3	-3.09778e-008
5654	1166	-1.3	-2.43554e-008
5655	1166	-1.3	-2.59736e-008
5656	1167	-1.3	-2.37227e-008
5657	1167	-1.3	-2.63167e-008
5658	1167	-1.3	-2.55313e-008
5659	1167	-1.3	-2.33023e-008
5660	1167	-1.3	-3.18959e-008
5661	1168	-1.3	-2.54148e-008
5662	1168	-1.3	-2.37775e-008
5663	1168	-1.3	-2.78349e-008
5664	1168	-1.3	-2.89207e-008
5665	1168	-1.3	-2.39386e-008
5666	1169	-1.3	-2.684e-008
5667	1169	-1.3	-2.56238e-008
5668	1169	-1.3	-2.56928e-008
5669	1169	-1.3	-2.94535e-008
5670	1170	-1.3	-2.60981e-008
5671	1170	-1.3	-2.19098e-008
5672	1170	-1.3	-2.0142e-008
5673	1170	-1.3	-2.17513e-008
5674	1170	-1.3	-2.19181e-008
5675	1171	-1.35	-2.36322e-008
5676	1171	-1.35	-2.14826e-008
5677	1171	-1.35	-1.99187e-008
5678	1171	-1.35	-2.20081e-008
5679	1171	-1.35	-2.81079e-008
5680	1172	-1.35	-2.87918e-008
5681	1172	-1.35	-2.63142e-008
5682	1172	-1.35	-2.80167e-008
5683	1172	-1.35	-3.69202e-008
5684	1172	-1.35	-3.3441e-008
5685	1173	-1.35	-3.89131e-008
5686	1173	-1.35	-3.4148e-008
5687	1173	-1.35	-3.2918e-008
5688	1173	-1.35	-4.12603e-008
5689	1173	-1.35	-5.42706e-008
5690	1174	-1.35	-7.99607e-008
5691	1174	-1.35	-9.71894e-008
5692	1174	-1.35	-9.66976e-008
5693	1174	-1.35	-8.48863e-008
5694	1174	-1.35	-7.93369e-008
5695	1175	-1.35	-7.15527e-008
5696	1175	-1.35	-7.36083e-008
5697	1175	-1.35	-7.11654e-008
5698	1175	-1.35	-6.29607e-008
5699	1176	-1.35	-5.77511e-008
5700	1176	-1.4	-7.03199e-008
5701	1176	-1.4	-7.46861e-008
5702	1176	-1.4	-6.62483e-008
5703	1176	-1.4	-6.23508e-008
5704	1177	-1.4	-5.52614e-008
5705	1177	-1.4	-4.94033e-008
5706	1177	-1.4	-5.34559e-008
5707	1177	-1.4	-5.25714e-008
5708	1177	-1.4	-4.12442e-008
5709	1178	-1.4	-4.90504e-008
5710	1178	-1.4	-4.15518e-008
5711	1178	-1.4	-5.76009e-008
5712	1178	-1.4	-5.55637e-008
5713	1178	-1.4	-4.59678e-008
5714	1179	-1.4	-4.12342e-008
5715	1179	-1.4	-5.07328e-008
5716	1179	-1.4	-5.85572e-008
5717	1179	-1.4	-5.87556e-008
5718	1179	-1.4	-5.91506e-008
5719	1180	-1.4	-5.72604e-008
5720	1180	-1.4	-5.80062e-008
5721	1180	-1.4	-5.76304e-008
5722	1180	-1.4	-5.85289e-008
5723	1180	-1.4	-5.6781e-008
5724	1181	-1.4	-5.87141e-008
5725	1181	-1.45	-6.0833e-008
5726	1181	-1.45	-6.04539e-008
5727	1181	-1.45	-6.13408e-008
5728	1182	-1.45	-6.15785e-005
5729	1182	-1.45	-6.27856e-005
5730	1182	-1.45	-6.23663e-005
5731	1182	-1.45	-6.15143e-005
5732	1182	-1.45	-6.16382e-005
5733	1183	-1.45	-6.54721e-005
5734	1183	-1.45	-6.58319e-005
5735	1183	-1.45	-6.58324e-005
5736	1183	-1.45	-6.60357e-005
5737	1183	-1.45	-6.62322e-005
5738	1184	-1.45	-6.63307e-005
5739	1184	-1.45	-6.58894e-005
5740	1184	-1.45	-6.61205e-005
5741	1184	-1.45	-6.61352e-005
5742	1184	-1.45	-6.61437e-005
5743	1185	-1.45	-6.62265e-005
5744	1185	-1.45	-6.62033e-005
5745	1185	-1.45	-6.62201e-005
5746	1185	-1.45	-6.62761e-005
5747	1185	-1.45	-6.64907e-005
5748	1186	-1.45	-6.61678e-005
5749	1186	-1.45	-6.6931e-005
5750	1186	-1.5	-6.96033e-005
5751	1186	-1.5	-6.98292e-005
5752	1186	-1.5	-7.00099e-005
5753	1187	-1.5	-6.99687e-005
5754	1187	-1.5	-7.0099e-005
5755	1187	-1.5	-7.03133e-005
5756	1187	-1.5	-7.02993e-005
5757	1188	-1.5	-7.07646e-005
5758	1188	-1.5	-7.22163e-005
5759	1188	-1.5	-7.18496e-005
5760	1188	-1.5	-7.34903e-005
5761	1188	-1.5	-7.45614e-005
5762	1189	-1.5	-7.44692e-005
5763	1189	-1.5	-7.60748e-005
5764	1189	-1.5	-7.47608e-005
5765	1189	-1.5	-7.50694e-005
5766	1189	-1.5	-7.64079e-005
5767	1190	-1.5	-7.67388e-005
5768	1190	-1.5	-7.66716e-005
5769	1190	-1.5	-7.63486e-005
5770	1190	-1.5	-7.65918e-005
5771	1190	-1.5	-0.000836275
5772	1191	-1.5	-0.000836153
5773	1191	-1.5	-0.000824906
5774	1191	-1.5	-0.000824404
5775	1191	-1.55	-0.000851456
5776	1191	-1.55	-0.000850382
5777	1192	-1.55	-0.000846165
5778	1192	-1.55	-0.000822904
5779	1192	-1.55	-0.000790508
5780	1192	-1.55	-0.000777594
5781	1192	-1.55	-0.000776768
5782	1193	-1.55	-0.000797533
5783	1193	-1.55	-0.000800503
5784	1193	-1.55	-0.000797702
5785	1193	-1.55	-0.000795927
5786	1193	-1.55	-0.000778025
5787	1194	-1.55	-0.000793346
5788	1194	-1.55	-0.00079931
5789	1194	-1.55	-0.000788375
5790	1194	-1.55	-0.000769147
5791	1194	-1.55	-0.00076885
5792	1195	-1.55	-0.000774492
5793	1195	-1.55	-0.000779808
5794	1195	-1.55	-0.000803222
5795	1195	-1.55	-0.000797491
5796	1195	-1.55	-0.000796555
5797	1196	-1.55	-0.000805667
5798	1196	-1.55	-0.000800966
5799	1196	-1.55	-0.000812232
5800	1196	-1.6	-0.000839032
5801	1197	-1.6	-0.000845422
5802	1197	-1.6	-0.00084168
5803	1197	-1.6	-0.000838529
5804	1197	-1.6	-0.000833729
5805	1197	-1.6	-0.000816979
5806	1198	-1.6	-0.000819375
5807	1198	-1.6	-0.000815848
5808	1198	-1.6	-0.000812265
5809	1198	-1.6	-0.000819782
5810	1198	-1.6	-0.000816745
